Gene_name	Species_name	Seq.Identity
MATK	Astatotilapia_calliptera	62.5
MATK	Astyanax_mexicanus	57.4
MATK	Athene_cunicularia	70.2
MATK	Austrofundulus_limnaeus	59.1
MATK	Aythya_fuligula	67.0
MATK	Balaenoptera_acutorostrata	82.7
MATK	Balaenoptera_musculus	83.3
MATK	Balaenoptera_ricei	87.0
MATK	Betta_splendens	64.1
MATK	Bison_bison_bison	65.8
MATK	Boleophthalmus_pectinirostris	56.4
MATK	Bombina_bombina	52.9
MATK	Bos_indicus_x_Bos_taurus	84.4
MATK	Bos_javanicus	84.5
MATK	Bos_mutus	84.4
MATK	Bos_taurus	84.2
MATK	Brachyistius_frenatus	60.1
MATK	Brienomyrus_brachyistius	60.4
MATK	Bubalus_bubalis	84.3
MATK	Bubalus_kerabau	81.6
MATK	Budorcas_taxicolor	85.6
MATK	Bufo_bufo	53.0
MATK	Calidris_pugnax	67.5
MATK	Callithrix_jacchus	83.9
MATK	Callorhinchus_milii	57.0
MATK	Callorhinus_ursinus	72.2
MATK	Caloenas_nicobarica	67.0
MATK	Calypte_anna	65.6
MATK	Camarhynchus_parvulus	67.0
MATK	Camelus_bactrianus	81.0
MATK	Camelus_dromedarius	81.0
MATK	Camelus_ferus	81.9
MATK	Canis_lupus_dingo	84.3
MATK	Canis_lupus_familiaris	59.4
MATK	Capra_hircus	84.6
MATK	Capricornis_sumatraensis	80.3
MATK	Carassius_carassius	57.7
MATK	Carassius_gibelio	60.1
MATK	Carcharodon_carcharias	56.4
MATK	Caretta_caretta	66.3
MATK	Cariama_cristata	67.2
MATK	Castor_canadensis	80.6
MATK	Catharus_ustulatus	67.8
MATK	Cavia_porcellus	80.6
MATK	Cebidichthys_violaceus	60.6
MATK	Cebus_imitator	90.2
MATK	Centrocercus_urophasianus	67.4
MATK	Centropristis_striata	61.0
MATK	Ceratotherium_simum_simum	82.6
MATK	Cercocebus_atys	88.4
MATK	Cervus_canadensis	85.9
MATK	Cervus_elaphus	85.1
MATK	Chaetura_pelagica	67.2
MATK	Chamaea_fasciata	67.9
MATK	Channa_argus	60.0
MATK	Chanodichthys_erythropterus	58.2
MATK	Chanos_chanos	58.7
MATK	Charadrius_vociferus	68.1
MATK	Cheilinus_undulatus	60.0
MATK	Chelmon_rostratus	59.6
MATK	Chelonia_mydas	66.0
MATK	Chelonoidis_abingdonii	63.5
MATK	Chinchilla_lanigera	81.8
MATK	Chiroxiphia_lanceolata	68.3
MATK	Chlorocebus_sabaeus	93.3
MATK	Choloepus_didactylus	84.4
MATK	Chroicocephalus_ridibundus	67.6
MATK	Chrysemys_picta_bellii	69.3
MATK	Chrysochloris_asiatica	84.5
MATK	Cinclus_cinclus	67.3
MATK	Clarias_gariepinus	56.2
MATK	Clinocottus_analis	64.5
MATK	Clupea_harengus	56.9
MATK	Colobus_angolensis_palliatus	93.6
MATK	Cololabis_saira	59.0
MATK	Colossoma_macropomum	59.3
MATK	Columba_livia	67.7
MATK	Condylura_cristata	85.3
MATK	Conger_conger	59.9
MATK	Corapipo_altera	71.2
MATK	Corvus_brachyrhynchos	66.9
MATK	Corvus_cornix_cornix	70.0
MATK	Corvus_hawaiiensis	69.8
MATK	Corvus_kubaryi	70.0
MATK	Corvus_moneduloides	69.9
MATK	Cottoperca_gobio	62.1
MATK	Coturnix_japonica	67.1
MATK	Cricetulus_griseus	80.4
MATK	Crocodylus_porosus	63.9
MATK	Ctenopharyngodon_idella	57.8
MATK	Cuculus_canorus	66.0
MATK	Cyanistes_caeruleus	67.2
MATK	Cyclopterus_lumpus	60.7
MATK	Cygnus_atratus	67.4
MATK	Cygnus_olor	67.6
MATK	Cynoglossus_semilaevis	61.1
MATK	Cyprinodon_tularosa	62.2
MATK	Cyprinodon_variegatus	62.2
MATK	Cyprinus_carpio	57.5
MATK	Cyrtonyx_montezumae	66.2
MATK	Dama_dama	79.0
MATK	Danio_aesculapii	54.3
MATK	Danio_rerio	54.6
MATK	Dasypus_novemcinctus	78.1
MATK	Delphinapterus_leucas	64.5
MATK	Delphinus_delphis	82.9
MATK	Dermochelys_coriacea	65.6
MATK	Desmodus_rotundus	79.3
MATK	Dicentrarchus_labrax	61.9
MATK	Diceros_bicornis_minor	82.6
MATK	Dipodomys_merriami	81.6
MATK	Dipodomys_ordii	78.4
MATK	Dipodomys_spectabilis	82.1
MATK	Doryrhamphus_excisus	59.1
MATK	Dromaius_novaehollandiae	66.9
MATK	Dromiciops_gliroides	71.7
MATK	Dryobates_pubescens	70.0
MATK	Dunckerocampus_dactyliophorus	61.6
MATK	Echeneis_naucrates	61.6
MATK	Echinops_telfairi	84.6
MATK	Egretta_garzetta	67.7
MATK	Electrophorus_electricus	59.0
MATK	Eleginops_maclovinus	62.2
MATK	Elephantulus_edwardii	81.6
MATK	Elephas_maximus_indicus	68.4
MATK	Embiotoca_jacksoni	60.1
MATK	Empidonax_traillii	71.2
MATK	Emydura_macquarii_macquarii	25.8
MATK	Emys_orbicularis	66.4
MATK	Engraulis_encrasicolus	55.6
MATK	Enhydra_lutris_kenyoni	82.4
MATK	Entelurus_aequoreus	59.6
MATK	Epinephelus_fuscoguttatus	62.5
MATK	Epinephelus_lanceolatus	61.8
MATK	Epinephelus_moara	62.0
MATK	Eptesicus_fuscus	80.2
MATK	Equus_caballus	82.2
MATK	Equus_przewalskii	82.3
MATK	Equus_quagga	86.8
MATK	Erinaceus_europaeus	56.8
MATK	Erpetoichthys_calabaricus	59.4
MATK	Eschrichtius_robustus	82.7
MATK	Esox_lucius	59.4
MATK	Etheostoma_cragini	61.0
MATK	Etheostoma_spectabile	61.3
MATK	Eubalaena_glacialis	82.9
MATK	Eulemur_rufifrons	88.8
MATK	Eumetopias_jubatus	72.2
MATK	Eurypyga_helias	67.6
MATK	Falco_biarmicus	60.5
MATK	Falco_cherrug	60.5
MATK	Falco_naumanni	67.1
MATK	Falco_peregrinus	60.9
MATK	Falco_rusticolus	66.8
MATK	Felis_catus	84.9
MATK	Ficedula_albicollis	68.7
MATK	Fundulus_heteroclitus	61.0
MATK	Gallus_gallus	67.4
MATK	Gambusia_affinis	60.5
MATK	Gasterosteus_aculeatus	61.3
MATK	Gavialis_gangeticus	64.1
MATK	Gavia_stellata	67.5
MATK	Geospiza_fortis	68.4
MATK	Geotrypetes_seraphini	62.7
MATK	Girardinichthys_multiradiatus	61.5
MATK	Globicephala_melas	74.7
MATK	Gopherus_flavomarginatus	63.3
MATK	Gorilla_gorilla_gorilla	99.2
MATK	Gracilinanus_agilis	72.0
MATK	Grammomys_surdaster	76.9
MATK	Grus_americana	68.0
MATK	Gymnodraco_acuticeps	62.4
MATK	Haemorhous_mexicanus	67.5
MATK	Haliaeetus_albicilla	66.6
MATK	Haliaeetus_leucocephalus	66.8
MATK	Halichoerus_grypus	82.3
MATK	Haplochromis_burtoni	61.3
MATK	Harpia_harpyja	66.8
MATK	Hemibagrus_wyckioides	58.5
MATK	Hemiscyllium_ocellatum	55.9
MATK	Heptranchias_perlo	56.5
MATK	Heterocephalus_glaber	76.7
MATK	Heterodontus_francisci	56.6
MATK	Hippocampus_comes	59.4
MATK	Hippocampus_zosterae	58.1
MATK	Hippoglossus_hippoglossus	62.2
MATK	Hippoglossus_stenolepis	62.1
MATK	Hippopotamus_amphibius_kiboko	78.4
MATK	Hirundo_rustica	61.1
MATK	Homo_sapiens	100.0
MATK	Hoplias_malabaricus	54.7
MATK	Hyaena_hyaena	83.4
MATK	Hyla_sarda	52.3
MATK	Hylobates_moloch	97.8
MATK	Hypanus_sabinus	55.0
MATK	Hypomesus_transpacificus	61.6
MATK	Ictalurus_furcatus	57.8
MATK	Ictalurus_punctatus	56.6
MATK	Ictidomys_tridecemlineatus	86.1
MATK	Jaculus_jaculus	82.8
MATK	Kogia_breviceps	82.9
MATK	Kryptolebias_marmoratus	60.5
MATK	Labeo_rohita	60.1
MATK	Labrus_bergylta	62.0
MATK	Labrus_mixtus	62.9
MATK	Lagenorhynchus_albirostris	74.5
MATK	Lagenorhynchus_obliquidens	74.3
MATK	Lagopus_muta	67.4
MATK	Lampris_incognitus	61.4
MATK	Larimichthys_crocea	59.6
MATK	Lates_calcarifer	61.7
MATK	Lathamus_discolor	64.7
MATK	Latimeria_chalumnae	59.9
MATK	Lemur_catta	88.5
MATK	Leopardus_geoffroyi	86.7
MATK	Lepidothrix_coronata	71.5
MATK	Lepisosteus_oculatus	62.9
MATK	Leptonychotes_weddellii	79.3
MATK	Leptosomus_discolor	64.8
MATK	Lepus_europaeus	80.4
MATK	Leucoraja_erinaceus	60.4
MATK	Limanda_limanda	62.3
MATK	Lipotes_vexillifer	86.1
MATK	Lonchura_striata	68.0
MATK	Lontra_canadensis	85.9
MATK	Lutra_lutra	86.0
MATK	Lynx_canadensis	81.9
MATK	Lynx_rufus	82.0
MATK	Macaca_fascicularis	96.5
MATK	Macaca_mulatta	96.3
MATK	Macaca_nemestrina	96.6
MATK	Macaca_thibetana_thibetana	96.6
MATK	Malaclemys_terrapin_pileata	66.3
MATK	Manacus_candei	68.9
MATK	Manacus_vitellinus	71.1
MATK	Mandrillus_leucophaeus	79.8
MATK	Manis_pentadactyla	72.5
MATK	Marmota_flaviventris	86.1
MATK	Marmota_marmota_marmota	28.4
MATK	Mastacembelus_armatus	61.6
MATK	Mastomys_coucha	80.7
MATK	Mauremys_mutica	66.4
MATK	Mauremys_reevesii	66.3
MATK	Maylandia_zebra	60.7
MATK	Megalobrama_amblycephala	58.0
MATK	Megalops_cyprinoides	60.6
MATK	Melanerpes_formicivorus	67.0
MATK	Melanotaenia_boesemani	60.0
MATK	Meleagris_gallopavo	66.4
MATK	Meles_meles	80.5
MATK	Melopsittacus_undulatus	66.2
MATK	Melospiza_georgiana	68.6
MATK	Melospiza_melodia_melodia	68.4
MATK	Melozone_crissalis	68.5
MATK	Meriones_unguiculatus	82.5
MATK	Mesocricetus_auratus	81.5
MATK	Mesoplodon_densirostris	82.9
MATK	Microcaecilia_unicolor	63.0
MATK	Microcebus_murinus	86.5
MATK	Micropterus_dolomieu	61.4
MATK	Micropterus_salmoides	61.1
MATK	Microtus_ochrogaster	75.5
MATK	Microtus_oregoni	65.7
MATK	Miniopterus_natalensis	79.7
MATK	Mirounga_angustirostris	78.4
MATK	Mirounga_leonina	85.6
MATK	Misgurnus_anguillicaudatus	57.9
MATK	Mobula_hypostoma	56.6
MATK	Molossus_molossus	79.4
MATK	Molothrus_aeneus	68.1
MATK	Molothrus_ater	68.1
MATK	Monodelphis_domestica	71.5
MATK	Monodon_monoceros	74.5
MATK	Monopterus_albus	62.1
MATK	Morone_saxatilis	61.6
MATK	Moschus_berezovskii	84.4
MATK	Motacilla_alba_alba	67.0
MATK	Mugil_cephalus	64.1
MATK	Muntiacus_reevesi	84.9
MATK	Mus_caroli	82.1
MATK	Mus_musculus	81.8
MATK	Mus_pahari	77.6
MATK	Mustela_erminea	86.3
MATK	Mustela_lutreola	85.5
MATK	Mustela_nigripes	84.4
MATK	Mustela_putorius_furo	85.4
MATK	Myiozetetes_cayanensis	70.8
MATK	Myodes_glareolus	82.6
MATK	Myotis_brandtii	60.6
MATK	Myotis_daubentonii	82.3
MATK	Myotis_davidii	76.6
MATK	Myotis_lucifugus	32.4
MATK	Myotis_myotis	84.1
MATK	Myotis_yumanensis	81.4
MATK	Myripristis_murdjan	60.8
MATK	Myxocyprinus_asiaticus	54.0
MATK	Nannospalax_galili	82.1
MATK	Nanorana_parkeri	53.7
MATK	Narcine_bancroftii	55.4
MATK	Nematolebias_whitei	59.0
MATK	Neoarius_graeffei	56.9
MATK	Neofelis_nebulosa	86.6
MATK	Neogale_vison	84.4
MATK	Neolamprologus_brichardi	61.3
MATK	Neophocaena_asiaeorientalis_asiaeorientalis	86.0
MATK	Neopsephotus_bourkii	66.8
MATK	Nerophis_ophidion	60.2
MATK	Nipponia_nippon	68.3
MATK	Nomascus_leucogenys	98.2
MATK	Nothobranchius_furzeri	57.8
MATK	Notolabrus_celidotus	58.7
MATK	Notothenia_coriiceps	50.5
MATK	Numida_meleagris	67.3
MATK	Nyctereutes_procyonoides	81.4
MATK	Nyctibius_grandis	68.1
MATK	Nycticebus_coucang	86.9
MATK	Ochotona_curzoniae	79.4
MATK	Ochotona_princeps	80.0
MATK	Octodon_degus	80.3
MATK	Odobenus_rosmarus_divergens	85.6
MATK	Odocoileus_virginianus	84.4
MATK	Oenanthe_melanoleuca	67.4
MATK	Oncorhynchus_gorbuscha	61.8
MATK	Oncorhynchus_kisutch	58.8
MATK	Onychostoma_macrolepis	58.4
MATK	Onychostruthus_taczanowskii	67.1
MATK	Orcinus_orca	87.1
MATK	Oreochromis_aureus	61.1
MATK	Oreochromis_niloticus	61.2
MATK	Ornithorhynchus_anatinus	70.3
MATK	Orycteropus_afer_afer	84.7
MATK	Oryctolagus_cuniculus	75.7
MATK	Oryx_dammah	84.3
MATK	Oryzias_latipes	62.3
MATK	Oryzias_melastigma	60.2
MATK	Osmerus_eperlanus	60.4
MATK	Osmerus_mordax	60.2
MATK	Otolemur_garnettii	86.9
MATK	Ovis_aries	84.4
MATK	Ovis_canadensis	84.2
MATK	Oxyura_jamaicensis	66.7
MATK	Pangasianodon_hypophthalmus	56.9
MATK	Pan_paniscus	99.3
MATK	Panthera_leo	85.0
MATK	Panthera_onca	86.2
MATK	Panthera_pardus	86.7
MATK	Panthera_tigris	85.0
MATK	Panthera_uncia	81.8
MATK	Pan_troglodytes	99.2
MATK	Papio_anubis	73.4
MATK	Paralichthys_olivaceus	61.5
MATK	Parambassis_ranga	62.6
MATK	Paramormyrops_kingsleyae	62.0
MATK	Parus_major	66.7
MATK	Passer_domesticus	68.7
MATK	Passer_montanus	68.6
MATK	Patagioenas_fasciata	68.2
MATK	Pelmatolapia_mariae	60.7
MATK	Pelobates_fuscus	54.6
MATK	Pelodiscus_sinensis	66.1
MATK	Perca_flavescens	60.3
MATK	Perca_fluviatilis	61.8
MATK	Periophthalmus_magnuspinnatus	57.5
MATK	Perognathus_longimembris_pacificus	86.1
MATK	Peromyscus_californicus_insignis	71.9
MATK	Peromyscus_eremicus	76.8
MATK	Peromyscus_maniculatus_bairdii	74.1
MATK	Petaurus_breviceps_papuanus	72.1
MATK	Pezoporus_flaviventris	65.3
MATK	Pezoporus_occidentalis	66.7
MATK	Pezoporus_wallicus	65.3
MATK	Phacochoerus_africanus	84.8
MATK	Phaenicophaeus_curvirostris	66.3
MATK	Phaethon_lepturus	66.6
MATK	Phalacrocorax_carbo	60.8
MATK	Phascolarctos_cinereus	71.0
MATK	Phasianus_colchicus	67.0
MATK	Phoca_vitulina	80.4
MATK	Phocoena_phocoena	86.0
MATK	Phocoena_sinus	74.3
MATK	Phodopus_roborovskii	82.8
MATK	Phyllopteryx_taeniolatus	60.0
MATK	Phyllostomus_discolor	79.6
MATK	Phyllostomus_hastatus	79.7
MATK	Piliocolobus_tephrosceles	80.2
MATK	Pimephales_promelas	58.2
MATK	Pipistrellus_kuhlii	82.8
MATK	Pipra_filicauda	68.4
MATK	Platichthys_flesus	62.7
MATK	Plectropomus_leopardus	62.0
MATK	Pleurodeles_waltl	62.1
MATK	Pleuronectes_platessa	62.9
MATK	Poecile_atricapillus	68.6
MATK	Poecilia_formosa	60.7
MATK	Poecilia_latipinna	60.6
MATK	Poecilia_mexicana	60.6
MATK	Poecilia_reticulata	60.7
MATK	Poeciliopsis_prolifica	60.9
MATK	Pogoniulus_pusillus	65.8
MATK	Polypterus_senegalus	59.5
MATK	Pongo_abelii	93.6
MATK	Pongo_pygmaeus	93.7
MATK	Prinia_subflava	66.7
MATK	Prionailurus_bengalensis	84.8
MATK	Prionailurus_viverrinus	83.9
MATK	Pristis_pectinata	55.6
MATK	Propithecus_coquereli	88.6
MATK	Protopterus_annectens	54.9
MATK	Psammomys_obesus	77.3
MATK	Pseudochaenichthys_georgianus	63.0
MATK	Pseudoliparis_swirei	64.3
MATK	Pseudophryne_corroboree	53.6
MATK	Pseudopipra_pipra	71.5
MATK	Pseudopodoces_humilis	66.3
MATK	Pseudorasbora_parva	60.7
MATK	Pseudorca_crassidens	74.6
MATK	Pteronotus_mesoamericanus	81.3
MATK	Pteropus_alecto	80.6
MATK	Pteropus_vampyrus	80.6
MATK	Puma_yagouaroundi	77.3
MATK	Pundamilia_nyererei	60.8
MATK	Pungitius_pungitius	61.8
MATK	Puntigrus_tetrazona	60.2
MATK	Pygocentrus_nattereri	59.5
MATK	Pyrgilauda_ruficollis	67.0
MATK	Rattus_norvegicus	73.0
MATK	Rattus_rattus	77.1
MATK	Rhea_pennata	65.4
MATK	Rhinatrema_bivittatum	48.7
MATK	Rhinolophus_ferrumequinum	80.7
MATK	Rhinopithecus_bieti	93.8
MATK	Rhinopithecus_roxellana	93.9
MATK	Rissa_tridactyla	68.2
MATK	Rousettus_aegyptiacus	33.8
MATK	Saccopteryx_bilineata	81.8
MATK	Saccopteryx_leptura	82.1
MATK	Saimiri_boliviensis	84.3
MATK	Salarias_fasciatus	60.4
MATK	Salmo_trutta	61.9
MATK	Salvelinus_fontinalis	62.4
MATK	Salvelinus_namaycush	61.6
MATK	Sander_lucioperca	60.3
MATK	Sapajus_apella	58.7
MATK	Sarcophilus_harrisii	71.8
MATK	Sardina_pilchardus	57.4
MATK	Scatophagus_argus	61.3
MATK	Sciurus_carolinensis	77.0
MATK	Scleropages_formosus	63.7
MATK	Scomber_japonicus	60.0
MATK	Scomber_scombrus	59.9
MATK	Scophthalmus_maximus	62.2
MATK	Scyliorhinus_canicula	55.4
MATK	Sebastes_umbrosus	62.4
MATK	Semicossyphus_pulcher	60.8
MATK	Serinus_canaria	67.2
MATK	Seriola_aureovittata	60.4
MATK	Seriola_dumerili	60.3
MATK	Seriola_lalandi_dorsalis	60.3
MATK	Silurus_meridionalis	57.0
MATK	Simochromis_diagramma	60.8
MATK	Siniperca_chuatsi	61.8
MATK	Sinocyclocheilus_anshuiensis	57.6
MATK	Sinocyclocheilus_grahami	32.1
MATK	Sinocyclocheilus_rhinocerous	59.0
MATK	Solea_senegalensis	60.1
MATK	Solea_solea	59.7
MATK	Sorex_araneus	85.5
MATK	Sorex_fumeus	85.4
MATK	Sparus_aurata	60.8
MATK	Spea_bombifrons	56.6
MATK	Sphaeramia_orbicularis	59.9
MATK	Stegastes_partitus	63.3
MATK	Stegostoma_tigrinum	55.8
MATK	Strigops_habroptila	66.4
MATK	Struthio_camelus	66.2
MATK	Sturnira_hondurensis	79.6
MATK	Sturnus_vulgaris	65.1
MATK	Suncus_etruscus	82.3
MATK	Suricata_suricatta	85.1
MATK	Sus_scrofa	84.7
MATK	Sylvia_atricapilla	68.4
MATK	Symphalangus_syndactylus	97.8
MATK	Syngnathus_acus	57.6
MATK	Syngnathus_scovelli	58.4
MATK	Syngnathus_typhle	58.2
MATK	Tachyglossus_aculeatus	69.5
MATK	Tachysurus_fulvidraco	56.4
MATK	Tachysurus_vachellii	55.5
MATK	Taeniopygia_guttata	68.5
MATK	Takifugu_flavidus	60.2
MATK	Takifugu_rubripes	60.1
MATK	Talpa_occidentalis	84.6
MATK	Terrapene_triunguis	66.9
MATK	Theropithecus_gelada	96.5
MATK	Thunnus_albacares	61.1
MATK	Thunnus_maccoyii	60.8
MATK	Thunnus_thynnus	61.5
MATK	Tinamus_guttatus	65.3
MATK	Toxotes_jaculatrix	61.6
MATK	Trachypithecus_francoisi	80.1
MATK	Trematomus_bernacchii	62.5
MATK	Trichechus_manatus_latirostris	80.9
MATK	Trichomycterus_rosablanca	59.0
MATK	Trichosurus_vulpecula	71.9
MATK	Triplophysa_dalaica	56.2
MATK	Triplophysa_rosa	56.1
MATK	Tupaia_chinensis	68.2
MATK	Tursiops_truncatus	87.2
MATK	Tympanuchus_pallidicinctus	67.6
MATK	Tyto_alba	67.2
MATK	Ursus_americanus	81.5
MATK	Ursus_arctos	78.9
MATK	Ursus_maritimus	76.4
MATK	Vicugna_pacos	83.1
MATK	Vidua_chalybeata	67.2
MATK	Vidua_macroura	68.5
MATK	Vombatus_ursinus	71.7
MATK	Vulpes_lagopus	84.3
MATK	Vulpes_vulpes	81.5
MATK	Xenopus_tropicalis	52.8
MATK	Xiphias_gladius	61.3
MATK	Xiphophorus_couchianus	60.6
MATK	Xiphophorus_hellerii	60.7
MATK	Xiphophorus_maculatus	60.8
MATK	Zalophus_californianus	81.2
MATK	Zonotrichia_albicollis	67.3
MATK	Zonotrichia_leucophrys_gambelii	68.6
MOB1A	Accipiter_gentilis	63.2
MOB1A	Acinonyx_jubatus	79.6
MOB1A	Acomys_russatus	76.8
MOB1A	Ailuropoda_melanoleuca	80.0
MOB1A	Alexandromys_fortis	76.9
MOB1A	Alligator_mississippiensis	67.8
MOB1A	Alligator_sinensis	63.4
MOB1A	Anas_acuta	69.9
MOB1A	Anas_platyrhynchos	70.0
MOB1A	Anser_cygnoides	68.3
MOB1A	Antechinus_flavipes	67.0
MOB1A	Aotus_nancymaae	81.8
MOB1A	Aphelocoma_coerulescens	65.8
MOB1A	Apodemus_sylvaticus	77.0
MOB1A	Apteryx_mantelli	67.8
MOB1A	Apteryx_rowi	68.7
MOB1A	Apus_apus	66.2
MOB1A	Aquila_chrysaetos_chrysaetos	68.0
MOB1A	Artibeus_jamaicensis	80.0
MOB1A	Arvicanthis_niloticus	77.5
MOB1A	Arvicola_amphibius	75.8
MOB1A	Athene_cunicularia	67.9
MOB1A	Aythya_fuligula	68.4
MOB1A	Balaenoptera_acutorostrata	80.1
MOB1A	Balaenoptera_musculus	80.1
MOB1A	Balaenoptera_ricei	80.3
MOB1A	Bison_bison_bison	79.5
MOB1A	Bombina_bombina	68.8
MOB1A	Bos_indicus_x_Bos_taurus	79.5
MOB1A	Bos_javanicus	79.5
MOB1A	Bos_mutus	79.5
MOB1A	Bos_taurus	79.5
MOB1A	Bubalus_bubalis	79.6
MOB1A	Bubalus_kerabau	79.6
MOB1A	Budorcas_taxicolor	79.9
MOB1A	Bufo_bufo	68.9
MOB1A	Calidris_pugnax	69.3
MOB1A	Callithrix_jacchus	82.1
MOB1A	Callorhinus_ursinus	80.0
MOB1A	Caloenas_nicobarica	66.5
MOB1A	Camelus_bactrianus	80.1
MOB1A	Camelus_dromedarius	80.1
MOB1A	Camelus_ferus	80.1
MOB1A	Canis_lupus_dingo	80.4
MOB1A	Canis_lupus_familiaris	80.5
MOB1A	Capra_hircus	80.0
MOB1A	Capricornis_sumatraensis	79.9
MOB1A	Caretta_caretta	72.3
MOB1A	Carlito_syrichta	80.1
MOB1A	Castor_canadensis	80.0
MOB1A	Catharus_ustulatus	66.0
MOB1A	Cavia_porcellus	77.7
MOB1A	Cebus_imitator	81.9
MOB1A	Centrocercus_urophasianus	68.6
MOB1A	Ceratotherium_simum_simum	80.4
MOB1A	Cercocebus_atys	82.3
MOB1A	Cervus_canadensis	79.9
MOB1A	Cervus_elaphus	80.0
MOB1A	Chaetura_pelagica	68.1
MOB1A	Chamaea_fasciata	65.6
MOB1A	Charadrius_vociferus	71.2
MOB1A	Chelonia_mydas	63.3
MOB1A	Chelonoidis_abingdonii	72.4
MOB1A	Chinchilla_lanigera	76.8
MOB1A	Chionomys_nivalis	76.6
MOB1A	Chiroxiphia_lanceolata	65.6
MOB1A	Chlorocebus_sabaeus	98.3
MOB1A	Choloepus_didactylus	80.0
MOB1A	Chroicocephalus_ridibundus	68.3
MOB1A	Chrysemys_picta_bellii	72.7
MOB1A	Cinclus_cinclus	66.3
MOB1A	Colobus_angolensis_palliatus	82.5
MOB1A	Columba_livia	66.1
MOB1A	Condylura_cristata	78.6
MOB1A	Corvus_brachyrhynchos	62.8
MOB1A	Corvus_cornix_cornix	65.8
MOB1A	Corvus_hawaiiensis	65.9
MOB1A	Corvus_moneduloides	66.2
MOB1A	Coturnix_japonica	66.8
MOB1A	Cricetulus_griseus	76.9
MOB1A	Crocodylus_porosus	68.0
MOB1A	Cuculus_canorus	69.8
MOB1A	Cyanistes_caeruleus	67.0
MOB1A	Cygnus_atratus	68.6
MOB1A	Cygnus_olor	68.2
MOB1A	Cynocephalus_volans	80.1
MOB1A	Cyrtonyx_montezumae	68.4
MOB1A	Dama_dama	80.0
MOB1A	Dasypus_novemcinctus	81.9
MOB1A	Delphinapterus_leucas	80.4
MOB1A	Delphinus_delphis	80.4
MOB1A	Dendropsophus_ebraccatus	68.3
MOB1A	Desmodus_rotundus	79.6
MOB1A	Diceros_bicornis_minor	80.5
MOB1A	Dipodomys_merriami	78.7
MOB1A	Dipodomys_ordii	79.0
MOB1A	Dipodomys_spectabilis	79.1
MOB1A	Dromaius_novaehollandiae	67.5
MOB1A	Dromiciops_gliroides	67.2
MOB1A	Dryobates_pubescens	66.8
MOB1A	Echinops_telfairi	77.0
MOB1A	Elephantulus_edwardii	71.9
MOB1A	Elephas_maximus_indicus	79.5
MOB1A	Eleutherodactylus_coqui	67.2
MOB1A	Empidonax_traillii	65.4
MOB1A	Emydura_macquarii_macquarii	71.9
MOB1A	Emys_orbicularis	73.0
MOB1A	Enhydra_lutris_kenyoni	79.5
MOB1A	Eptesicus_fuscus	80.5
MOB1A	Equus_asinus	79.9
MOB1A	Equus_caballus	79.7
MOB1A	Equus_przewalskii	79.7
MOB1A	Equus_quagga	79.9
MOB1A	Erinaceus_europaeus	78.4
MOB1A	Eschrichtius_robustus	80.3
MOB1A	Eubalaena_glacialis	80.3
MOB1A	Eulemur_rufifrons	88.1
MOB1A	Eumetopias_jubatus	73.1
MOB1A	Falco_biarmicus	67.4
MOB1A	Falco_cherrug	71.7
MOB1A	Falco_naumanni	67.3
MOB1A	Falco_peregrinus	66.7
MOB1A	Falco_rusticolus	67.3
MOB1A	Felis_catus	79.6
MOB1A	Ficedula_albicollis	66.3
MOB1A	Fukomys_damarensis	70.2
MOB1A	Galeopterus_variegatus	80.3
MOB1A	Gallus_gallus	68.8
MOB1A	Gavialis_gangeticus	68.0
MOB1A	Gavia_stellata	67.7
MOB1A	Geotrypetes_seraphini	71.6
MOB1A	Globicephala_melas	80.4
MOB1A	Gopherus_evgoodei	72.6
MOB1A	Gopherus_flavomarginatus	72.6
MOB1A	Gorilla_gorilla_gorilla	99.7
MOB1A	Gracilinanus_agilis	66.3
MOB1A	Grammomys_surdaster	77.8
MOB1A	Grus_americana	67.9
MOB1A	Gymnogyps_californianus	71.7
MOB1A	Haliaeetus_albicilla	67.8
MOB1A	Haliaeetus_leucocephalus	62.1
MOB1A	Halichoerus_grypus	80.1
MOB1A	Harpia_harpyja	63.8
MOB1A	Heterocephalus_glaber	79.1
MOB1A	Hippopotamus_amphibius_kiboko	80.1
MOB1A	Hipposideros_armiger	70.4
MOB1A	Hirundo_rustica	65.7
MOB1A	Homo_sapiens	100.0
MOB1A	Hyaena_hyaena	79.4
MOB1A	Hylobates_moloch	99.2
MOB1A	Ictidomys_tridecemlineatus	79.4
MOB1A	Indicator_indicator	66.8
MOB1A	Jaculus_jaculus	78.7
MOB1A	Kogia_breviceps	80.1
MOB1A	Lagenorhynchus_albirostris	80.4
MOB1A	Lagenorhynchus_obliquidens	80.3
MOB1A	Lagopus_leucura	68.7
MOB1A	Lagopus_muta	68.8
MOB1A	Lathamus_discolor	67.9
MOB1A	Lemur_catta	80.4
MOB1A	Leopardus_geoffroyi	79.5
MOB1A	Lepidothrix_coronata	66.9
MOB1A	Leptonychotes_weddellii	53.5
MOB1A	Lepus_europaeus	79.0
MOB1A	Lipotes_vexillifer	80.4
MOB1A	Lontra_canadensis	79.5
MOB1A	Loxodonta_africana	79.4
MOB1A	Lutra_lutra	79.4
MOB1A	Lynx_canadensis	79.6
MOB1A	Lynx_rufus	79.4
MOB1A	Macaca_fascicularis	82.3
MOB1A	Macaca_mulatta	98.6
MOB1A	Macaca_nemestrina	98.4
